sample_id,split,is_valid,audio_frames,vision_frames,audio_active_mean,vision_active_mean
0bxhZ-LIfZY_29_464,test,True,100,50,1.8829498291015625,135.8406524658203
0bxhZ-LIfZY_47_345,test,True,100,50,2.0282342433929443,135.94534301757812
0cBmQ_ItVUc_154_361,train,True,100,50,1.5839743614196777,288.2458801269531
0cBmQ_ItVUc_170_44,train,False,,,,
0cBmQ_ItVUc_194_6,train,False,,,,
0cBmQ_ItVUc_19_846,train,True,100,50,2.1287453174591064,287.4544372558594
0cBmQ_ItVUc_1_598,train,True,100,50,2.3409454822540283,287.00152587890625
0cBmQ_ItVUc_201_0805,train,True,100,50,1.9953457117080688,288.24444580078125
0cBmQ_ItVUc_222_7665,train,True,100,50,1.9335300922393799,281.8812255859375
0cBmQ_ItVUc_36_179,train,True,100,43,2.0250985622406006,285.3504333496094
0cBmQ_ItVUc_56_6985,train,True,100,50,2.135869026184082,281.4141845703125
0cBmQ_ItVUc_70_102,train,True,100,10,2.1594464778900146,286.4124755859375
0cBmQ_ItVUc_76_388,train,True,100,50,1.801039695739746,287.76129150390625
0eTibWQdO5M_37_317,test,True,100,50,3.3261098861694336,161.66970825195312
0hCOCt6fWas_43_812,train,False,,,,
0hCOCt6fWas_68_705,train,True,100,50,1.5104992389678955,458.8987731933594
0hCOCt6fWas_73_79,train,False,,,,
0hCOCt6fWas_86_395,train,True,100,50,2.7445566654205322,458.62042236328125
0hCOCt6fWas_97_061,train,False,,,,
0hCOCt6fWas_9_041,train,False,,,,
0hCihQ5Kep0_19_647,train,True,100,50,3.1260128021240234,-4812.1083984375
0hCihQ5Kep0_43_961,train,True,100,50,2.9507675170898438,-2941.1767578125
0hCihQ5Kep0_52_751,train,True,100,50,3.457536458969116,-3877.41357421875
0jtdrsmVzYQ_29_744,train,True,100,50,2.056506395339966,131.78431701660156
0jtdrsmVzYQ_35_1275,train,True,100,50,2.519397258758545,322.30230712890625
0mXv97u2OCM_29_834,train,True,100,50,1.674390435218811,-328.7715148925781
0mXv97u2OCM_34_444500000000005,train,True,100,50,1.5615875720977783,-7.4458723068237305
0nJrksJ7azM_0_0,train,True,100,1,5.133188247680664,296.29241943359375
0nJrksJ7azM_13_7515,train,True,100,50,4.78531551361084,291.5216979980469
0nJrksJ7azM_22_826,train,True,100,50,5.677289009094238,304.8463134765625
0nJrksJ7azM_37_785,train,True,100,50,4.717499256134033,304.5909118652344
0nJrksJ7azM_3_125,train,True,100,37,3.5596163272857666,304.3356628417969
0nJrksJ7azM_46_232,train,True,100,50,3.6595096588134766,301.12005615234375
0p9XKC_J3hU_32_827,train,True,100,50,1.8269401788711548,-362.72119140625
0r8KVXUCV6c_123_221,train,True,100,30,2.131737232208252,115.92405700683594
0r8KVXUCV6c_53_859,train,True,100,50,2.001171112060547,116.7257080078125
0r8KVXUCV6c_70_122,train,True,100,16,2.647214412689209,116.23809814453125
0r8KVXUCV6c_86_764,train,True,100,50,2.430115222930908,117.1092529296875
0rE8jEvQW_I_0_87936507937,train,True,100,50,4.157210350036621,459.5610656738281
0rE8jEvQW_I_14_99342403625,train,True,100,50,4.3106231689453125,459.1129150390625
0rE8jEvQW_I_20_7553287982,train,True,100,50,4.229552268981934,459.0310363769531
0rE8jEvQW_I_23_1299319728,train,True,100,50,3.3997859954833984,458.9261169433594
0rE8jEvQW_I_29_131292517,train,True,100,50,3.099900484085083,459.12969970703125
0rE8jEvQW_I_31_4310657596,train,True,100,50,4.099959373474121,459.40582275390625
0rE8jEvQW_I_33_5163265306,train,True,100,50,3.876889228820801,459.40582275390625
0rE8jEvQW_I_5_59863945578,train,True,100,50,3.4124820232391357,459.22222900390625
0rE8jEvQW_I_9_90997732425,train,True,100,50,3.9840269088745117,459.0396728515625
0tkWa2skSmA_42_335,train,True,100,50,2.12509822845459,315.228271484375
0tkWa2skSmA_51_325,train,True,100,50,1.9777940511703491,315.1666259765625
0uftSGdwo0Q_0_0,test,False,,,,
0uftSGdwo0Q_14_449,test,True,100,50,3.3901562690734863,-7467.47021484375
0uftSGdwo0Q_35_381,test,True,100,50,3.258831739425659,-8496.95703125
0uftSGdwo0Q_78_263,test,True,100,50,3.5234241485595703,-8496.9580078125
0utROiKxejc_12_185,valid,True,100,50,1.8490540981292725,250.50906372070312
0utROiKxejc_21_562,valid,True,100,50,2.059222459793091,249.6909942626953
0utROiKxejc_6_626,valid,True,100,50,1.8998329639434814,249.02101135253906
0zl_GDVzykw_30_632,train,True,100,50,1.4712878465652466,-1151.421875
0zl_GDVzykw_5_379,train,True,100,50,1.523196816444397,-2338.885498046875
100178_0_091,test,True,100,28,1.5908963680267334,146.25967407226562
100178_0_935,test,True,100,50,1.6079579591751099,145.57156372070312
100178_10_628,test,True,100,50,1.297320008277893,144.92738342285156
100178_16_764499999999998,test,True,100,50,1.4744317531585693,150.2863311767578
100178_21_5335,test,True,100,50,1.3154513835906982,151.1510467529297
100178_28_3085,test,True,100,50,1.6785826683044434,149.20387268066406
100178_30_8325,test,True,100,50,1.2562849521636963,150.9886016845703
100178_33_157,test,True,100,38,1.3211153745651245,129.8875732421875
100178_39_053,test,True,100,4,1.5273780822753906,155.19207763671875
100178_43_493,test,True,100,50,1.5461065769195557,142.857421875
100178_47_9785,test,True,100,50,1.4348007440567017,150.3737335205078
100178_52_059,test,True,100,2,1.2928550243377686,150.29685974121094
100178_56_344,test,True,100,50,1.4979641437530518,141.0139617919922
100178_5_929,test,True,100,50,1.344578504562378,146.34671020507812
100178_61_1685,test,True,100,50,1.6709277629852295,147.62823486328125
100178_64_3065,test,True,100,50,1.4768140316009521,149.04624938964844
100178_65_48349999999999,test,True,100,50,1.4866631031036377,150.0943145751953
100178_68_73599999999999,test,True,100,50,1.6578927040100098,149.86734008789062
100499_0_0,train,True,100,1,2.782522678375244,100.77822875976562
100499_11_805,train,True,100,50,3.6722829341888428,87.11224365234375
100499_17_049,train,True,100,9,2.8748955726623535,101.305908203125
100499_2_975,train,True,100,50,3.5826425552368164,88.18985748291016
100499_32_398,train,True,100,50,3.2084901332855225,83.12818145751953
100499_37_792,train,True,100,50,2.7597639560699463,87.11457061767578
100499_59_0385,train,True,100,50,2.739711046218872,81.426513671875
101787_0_0,valid,False,,,,
101787_13_113,valid,True,100,30,1.8377054929733276,134.52684020996094
101787_17_9715,valid,True,100,50,1.8482229709625244,151.07359313964844
101787_19_179,valid,True,100,48,1.747161865234375,142.79200744628906
101787_22_44,valid,True,100,7,2.411085844039917,130.20164489746094
101787_28_5175,valid,True,100,50,2.071643352508545,148.33502197265625
101787_34_394,valid,True,100,50,1.9824296236038208,155.2547607421875
101787_36_225,valid,True,100,50,1.7179310321807861,149.1323699951172
101787_37_7815,valid,True,100,50,1.9533789157867432,151.56712341308594
101787_43_888000000000005,valid,True,100,50,1.9199177026748657,151.60650634765625
101787_47_414,valid,True,100,50,1.8736178874969482,155.9032440185547
101787_57_038,valid,False,,,,
101787_59_966,valid,True,100,50,1.7746158838272095,143.63914489746094
101787_5_3455,valid,True,100,50,1.7672269344329834,144.09327697753906
101787_64_42099999999999,valid,True,100,50,2.1691040992736816,151.39749145507812
101787_65_8725,valid,True,100,50,1.9766266345977783,151.39749145507812
101851_0_939,train,True,100,50,1.9074541330337524,147.6697540283203
101851_101_1125,train,True,100,50,1.8459930419921875,146.89642333984375
101851_107_657,train,True,100,50,2.1517856121063232,147.83303833007812
101851_113_603,train,True,100,50,1.7429225444793701,147.43377685546875
101851_116_323,train,True,100,50,2.0120229721069336,145.62844848632812
101851_13_371,train,True,100,50,1.9024453163146973,146.65379333496094
101851_19_2935,train,True,100,50,1.656879186630249,145.8099365234375
101851_34_778499999999994,train,True,100,50,2.2468483448028564,146.73614501953125
101851_37_7765,train,True,100,50,1.7527626752853394,145.4932861328125
101851_39_004000000000005,train,True,100,50,1.7163686752319336,146.79115295410156
101851_43_0895,train,True,100,50,1.8095241785049438,147.62144470214844
101851_57_191,train,True,100,40,1.65956711769104,145.40367126464844
101851_63_3635,train,True,100,50,1.9553112983703613,146.40054321289062
101851_66_2415,train,True,100,50,1.9581899642944336,146.10836791992188
101851_72_503,train,True,100,50,1.8425828218460083,147.63421630859375
101851_7_51,train,True,100,13,1.8296536207199097,147.5413055419922
101851_84_221,train,True,100,41,2.0450165271759033,144.982177734375
101851_85_7525,train,True,100,50,1.9743342399597168,147.04556274414062
101851_88_606,train,True,100,50,1.6948128938674927,147.58045959472656
101851_90_237,train,True,100,45,1.903712272644043,145.07691955566406
101851_98_768,train,True,100,50,1.7031452655792236,147.3425750732422
102168_0_331,train,True,100,50,2.187119483947754,136.94691467285156
102168_25_200000000000003,train,True,100,50,1.8182084560394287,128.63909912109375
102168_49_7945,train,True,100,50,1.932315468788147,131.51390075683594
102168_5_385,train,True,100,50,1.973963737487793,139.61024475097656
102168_7_914999999999999,train,True,100,50,1.904932975769043,128.71688842773438
102184_0_371,train,True,100,50,1.9527876377105713,122.62686157226562
102184_13_826,train,True,100,50,2.0113368034362793,122.7110824584961
102184_17_552500000000002,train,True,100,50,2.4691355228424072,121.70556640625
102184_34_2945,train,True,100,50,2.3951528072357178,121.94928741455078
102184_42_5205,train,True,100,50,2.187758445739746,121.49243927001953
102184_45_7485,train,True,100,50,2.395951747894287,120.92155456542969
102184_58_0855,train,True,100,50,2.3354508876800537,122.3008804321289
102184_67_12,train,False,,,,
102184_69_733,train,True,100,50,1.937455654144287,122.10739135742188
102184_73_256,train,True,100,50,1.7879087924957275,120.9785385131836
102184_77_127,train,True,100,15,2.1313633918762207,119.31277465820312
102184_85_3885,train,True,100,50,2.29254150390625,121.49388122558594
102184_89_529,train,True,100,50,2.208616018295288,121.7554702758789
102184_97_3365,train,True,100,50,1.7315529584884644,121.68431854248047
10219_0_0,test,True,100,1,0.931803822517395,184.78515625
10219_11_725,test,True,100,50,1.380363941192627,189.4459228515625
10219_13_093,test,True,100,24,1.5505300760269165,186.7725067138672
10219_16_843,test,True,100,50,1.4469460248947144,190.19325256347656
10219_26_003500000000003,test,True,100,50,1.5151525735855103,187.4876708984375
10219_33_007,test,False,,,,
10219_34_962,test,True,100,50,1.3286701440811157,190.2152099609375
10219_39_862,test,True,100,50,1.3765268325805664,190.12692260742188
10219_3_854,test,True,100,50,1.3231024742126465,190.1367950439453
10219_44_3715,test,True,100,50,1.3274250030517578,177.9899444580078
10219_47_084,test,True,100,11,1.5320674180984497,186.19163513183594
10219_53_76,test,True,100,7,1.4407234191894531,186.42860412597656
10219_57_7065,test,True,100,50,1.3463791608810425,188.67808532714844
10219_76_927,test,True,100,50,1.6223257780075073,190.29579162597656
102213_12_055,test,True,100,13,1.1601697206497192,-8083.31103515625
102213_18_1115,test,True,100,50,1.6053054332733154,-623.77294921875
102213_1_618,test,True,100,50,1.5830587148666382,-1454.0960693359375
102213_23_2445,test,True,100,50,1.4230555295944214,-125.88322448730469
102213_31_161,test,True,100,39,1.511085033416748,-5112.85205078125
102213_34_004,test,False,,,,
102213_38_5845,test,True,100,50,1.6741377115249634,40.41847229003906
102213_48_471,test,True,100,50,1.6775273084640503,-1122.621337890625
102213_56_034,test,False,,,,
102213_62_311,test,True,100,50,1.6550158262252808,-1620.2227783203125
102213_68_906,test,True,100,50,1.4852676391601562,-293.1418151855469
102213_76_11949999999999,test,True,100,50,1.7631956338882446,40.17765426635742
102213_7_095,test,True,100,26,1.736136555671692,-8083.31005859375
102213_81_96600000000001,test,True,100,50,1.5484718084335327,40.240478515625
10223_0_0,train,True,100,1,0.7898516058921814,188.57150268554688
10223_17_222,train,True,100,50,1.4372458457946777,184.35491943359375
10223_35_2525,train,True,100,50,1.7757134437561035,188.57359313964844
10223_38_734,train,True,100,50,1.6431831121444702,188.2224578857422
10223_3_4945,train,True,100,50,1.2715551853179932,188.41062927246094
10223_41_3685,train,True,100,50,1.522033929824829,188.43121337890625
10223_43_793,train,True,100,50,1.727480411529541,188.28529357910156
10223_62_918,train,True,100,50,1.6180886030197144,188.00582885742188
10223_73_116,train,True,100,13,1.8339426517486572,182.33114624023438
10223_7_106,train,True,100,29,1.7786312103271484,186.87786865234375
102389_0_0,test,False,,,,
102389_11_3815,test,True,100,50,2.6149673461914062,150.59783935546875
102389_15_358,test,True,100,50,2.263254404067993,144.77761840820312
102389_19_099,test,True,100,24,2.4822030067443848,137.2764129638672
102389_21_593,test,True,100,50,2.2908401489257812,146.36929321289062
102389_25_1255,test,True,100,50,2.7878711223602295,147.4269256591797
102389_30_3735,test,True,100,50,2.6509172916412354,150.20828247070312
102389_34_105,test,True,100,21,2.347780466079712,139.8822479248047
102389_43_199,test,True,100,47,2.319399833679199,143.43536376953125
102389_47_643,test,True,100,50,2.9019436836242676,147.1474609375
102389_50_6325,test,True,100,50,2.6438236236572266,151.79364013671875
102389_57_3425,test,True,100,50,2.256157159805298,150.21485900878906
102389_58_9585,test,True,100,50,2.532531976699829,151.4501190185547
102389_5_619,test,True,100,50,2.9190633296966553,146.22561645507812
102389_8_382,test,True,100,50,2.551208734512329,144.96775817871094
102408_11_277,valid,True,100,50,2.774111747741699,144.46090698242188
102408_1_229,valid,True,100,50,3.383695602416992,143.8630828857422
102408_25_214,valid,True,100,50,2.681074857711792,143.79685974121094
102408_29_5655,valid,True,100,50,3.1803762912750244,149.34292602539062
102408_36_189,valid,True,100,46,3.224050998687744,143.33668518066406
102408_44_192,valid,True,100,44,2.7290921211242676,142.9785614013672
102408_47_8735,valid,True,100,50,2.7486047744750977,147.96807861328125
102408_51_271,valid,True,100,50,2.731356143951416,143.7610321044922
102408_5_6145,valid,True,100,50,2.933593273162842,148.45069885253906
102408_9_47,valid,True,100,12,2.921034574508667,148.2259063720703
102858_0_75963718821,valid,True,100,50,2.0767157077789307,141.82688903808594
102858_100_492970522,valid,True,100,50,2.199680805206299,142.6191864013672
102858_102_993424036,valid,True,100,50,2.2463083267211914,142.74208068847656
102858_107_622902494,valid,True,100,50,2.324336051940918,142.7540740966797
102858_113_030612245,valid,True,100,50,2.1820545196533203,142.76625061035156
102858_117_224943311,valid,True,100,50,2.2039785385131836,142.9212188720703
102858_119_5458049885,valid,True,100,50,1.8301537036895752,142.9212188720703
102858_120_8678004535,valid,True,100,50,1.9881871938705444,142.9212188720703
102858_17_8419501134,valid,True,100,50,2.302218198776245,142.0856475830078
102858_22_04739229025,valid,True,100,50,2.17673921585083,142.14747619628906
102858_2_12267573696,valid,True,100,50,2.332944393157959,141.73397827148438
102858_43_1544217687,valid,True,100,50,2.3202157020568848,142.28619384765625
102858_49_7793650794,valid,True,100,50,2.044957160949707,142.63113403320312
102858_56_0650793651,valid,True,100,50,2.2351558208465576,142.48129272460938
102858_5_7843537415,valid,True,100,50,1.7819058895111084,141.84059143066406
102858_60_28548752835,valid,True,100,50,2.086947202682495,142.43701171875
102858_68_3671201814,valid,True,100,50,2.248018741607666,142.5945587158203
102858_69_822675737,valid,True,100,50,1.7798490524291992,142.5945587158203
102858_75_3911564626,valid,True,100,50,1.9930222034454346,142.4698944091797
102858_83_25328798185001,valid,True,100,50,2.052388906478882,142.5272674560547
102858_85_00929705215,valid,True,100,50,2.0697484016418457,142.4727020263672
102858_88_1870748299,valid,True,100,50,1.5501261949539185,142.5068359375
102858_93_1197278912,valid,True,100,50,2.1995463371276855,142.46893310546875
102858_95_5353741497,valid,True,100,50,1.6528053283691406,142.37733459472656
102858_97_3512471655,valid,True,100,50,1.9217257499694824,142.6191864013672
104741_13_052,test,True,100,12,2.568174123764038,213.7434539794922
104741_15_532,test,True,100,50,2.2999181747436523,220.721435546875
104741_1_668,test,True,100,50,2.2663776874542236,220.90626525878906
104741_20_975,test,True,100,50,2.4341835975646973,223.04115295410156
104741_41_4235,test,True,100,50,2.2037925720214844,224.87396240234375
104741_48_99,test,True,100,15,2.490410327911377,213.69424438476562
104741_53_94,test,True,100,13,1.8921350240707397,213.7531280517578
104741_58_0705,test,True,100,50,2.516738176345825,221.74612426757812
104741_62_241,test,True,100,50,2.2527101039886475,214.1314239501953
104741_6_2485,test,True,100,50,2.1747758388519287,224.13072204589844
106077_0_301,train,True,100,50,2.9913201332092285,112.82351684570312
106077_12_075,train,True,100,19,3.2782704830169678,113.07494354248047
106077_18_5355,train,True,100,50,2.9820988178253174,103.46031951904297
106077_22_666,train,True,100,50,3.371368885040283,107.86188507080078
106077_32_03,train,False,,,,
106077_34_479,train,True,100,50,3.045219659805298,111.76836395263672
106077_41_633,train,True,100,50,3.1052513122558594,108.27925872802734
106077_45_0,train,False,,,,
106077_49_999,train,True,100,50,2.472522735595703,104.83515930175781
106077_54_3245,train,True,100,50,2.8586442470550537,105.07166290283203
106077_59_787,train,True,100,50,2.5385355949401855,105.50785064697266
106077_64_027,train,False,,,,
106077_72_438,train,True,100,50,3.2694549560546875,112.68565368652344
106077_78_18,train,False,,,,
106077_7_834,train,True,100,50,3.3402392864227295,105.70494079589844
106514_0_0,train,False,,,,
106514_11_322,train,True,100,50,2.3462514877319336,121.88616943359375
106514_15_616,train,True,100,50,2.2126479148864746,121.42919921875
106514_30_861,train,True,100,50,2.266508102416992,121.67858123779297
106514_34_973,train,True,100,50,2.069977045059204,122.00115203857422
106514_38_769,train,True,100,50,2.2527401447296143,121.71692657470703
106514_45_698,train,True,100,50,2.2693803310394287,121.66963195800781
106514_4_86,train,True,100,24,2.4387991428375244,120.22479248046875
106514_51_236,train,True,100,50,2.1965508460998535,122.28401184082031
106514_53_76,train,True,100,7,1.837231159210205,120.9826431274414
106514_61_343,train,True,100,50,1.9047738313674927,122.21015167236328
106514_63_8175,train,True,100,50,2.1787376403808594,122.51920318603516
106514_6_578,train,True,100,50,2.168771982192993,121.41718292236328
106514_71_3355,train,True,100,50,2.004612445831299,121.87022399902344
106514_85_498,train,True,100,50,2.0728187561035156,122.13225555419922
106514_89_0255,train,True,100,50,1.8547086715698242,122.7221908569336
106514_93_236,train,True,100,43,1.9240107536315918,122.69805908203125
106514_95_78,train,False,,,,
106941_0_47,train,True,100,15,2.6946072578430176,121.77816772460938
106941_12_643,train,True,100,50,2.6293911933898926,130.7059326171875
106941_25_074,train,True,100,15,2.1894662380218506,122.69644927978516
106941_31_34,train,True,100,1,2.5209827423095703,121.52727508544922
106941_37_3775,train,True,100,50,2.008004903793335,131.6918487548828
106941_42_626,train,True,100,50,1.7714518308639526,130.98712158203125
106941_45_01,train,False,,,,
106941_50_987,train,True,100,50,2.3228402137756348,131.77276611328125
106941_55_596,train,True,100,50,2.469780206680298,131.09938049316406
106941_5_928,train,True,100,50,2.691058874130249,131.27281188964844
106941_65_404,train,True,100,50,1.922727346420288,131.54237365722656
106941_67_509,train,True,100,50,2.2333273887634277,131.10556030273438
106941_8_8275,train,True,100,50,2.524484157562256,131.73419189453125
107551_0_38,train,True,100,12,2.98177170753479,125.67684936523438
107551_107_467,train,True,100,50,2.154384136199951,125.10417938232422
107551_116_922,train,True,100,50,3.0099055767059326,120.06063079833984
107551_120_3395,train,True,100,50,2.877382278442383,126.59439086914062
107551_129_4635,train,True,100,50,2.667886257171631,128.07164001464844
107551_12_104,train,True,100,28,3.108713150024414,125.91527557373047
107551_22_341,train,True,100,50,3.0231566429138184,124.8333511352539
107551_29_115,train,True,100,26,2.9539272785186768,125.9250717163086
107551_32_108,train,True,100,23,2.7462875843048096,126.00630950927734
107551_43_853,train,True,100,50,2.7655186653137207,121.75203704833984
